unit_id,cluster_id,owner_name,contact_number,is_vacant,handover_date
UNT-13538,CLS-SML-045,Pemilik Properti 13537,08156473948,False,2021-09-17
UNT-13539,CLS-SML-062,Pemilik Properti 13538,,False,2022-06-04
UNT-13540,CLS-SML-042,Pemilik Properti 13539,08128725446,False,2022-07-10
UNT-13541,CLS-SML-040,Pemilik Properti 13540,,False,2020-01-14
UNT-13542,CLS-SML-042,Pemilik Properti 13541,08154841214,False,2022-04-24
UNT-13543,CLS-SML-090,Pemilik Properti 13542,08138117167,False,2020-02-08
UNT-13544,CLS-SML-005,Pemilik Properti 13543,08123311231,False,2021-05-19
UNT-13545,CLS-SML-044,Pemilik Properti 13544,08160680610,False,2020-07-28
UNT-13546,CLS-SML-027,Pemilik Properti 13545,08136025088,False,2020-04-04
UNT-13547,CLS-SML-002,Pemilik Properti 13546,,False,2021-09-23
UNT-13548,CLS-SML-044,Pemilik Properti 13547,08176574410,False,2021-03-07
UNT-13549,CLS-SML-064,Pemilik Properti 13548,,False,2020-11-13
UNT-13550,CLS-SML-036,Pemilik Properti 13549,08174712970,False,2020-01-07
UNT-13551,CLS-SML-050,Pemilik Properti 13550,,False,2021-07-02
UNT-13552,CLS-SML-090,Pemilik Properti 13551,,False,2021-04-15
UNT-13553,CLS-SML-017,Pemilik Properti 13552,08141971835,False,2021-09-06
UNT-13554,CLS-SML-028,Pemilik Properti 13553,,False,2022-05-21
UNT-13555,CLS-SML-051,Pemilik Properti 13554,08187054675,False,2020-05-12
UNT-13556,CLS-SML-065,Pemilik Properti 13555,08112517923,False,2020-11-25
UNT-13557,CLS-SML-072,Pemilik Properti 13556,08146726287,False,2021-08-29
UNT-13558,CLS-SML-067,Pemilik Properti 13557,,False,2022-03-14
UNT-13559,CLS-SML-040,Pemilik Properti 13558,08177766078,True,2020-02-19
UNT-13560,CLS-SML-002,Pemilik Properti 13559,08198012896,True,2022-07-14
UNT-13561,CLS-SML-025,Pemilik Properti 13560,08191324648,True,2021-11-02
UNT-13562,CLS-SML-022,Pemilik Properti 13561,08135585713,False,2020-03-02
UNT-13563,CLS-SML-042,Pemilik Properti 13562,08122298852,True,2022-04-25
UNT-13564,CLS-SML-023,Pemilik Properti 13563,08140177201,False,2022-07-26
UNT-13565,CLS-SML-068,Pemilik Properti 13564,08185848105,False,2022-03-02
UNT-13566,CLS-SML-032,Pemilik Properti 13565,08119307809,True,2022-01-09
UNT-13567,CLS-SML-016,Pemilik Properti 13566,08171704462,True,2020-07-05
UNT-13568,CLS-SML-005,Pemilik Properti 13567,08147592903,True,2021-10-31
UNT-13569,CLS-SML-060,Pemilik Properti 13568,08189536328,False,2021-03-29
UNT-13570,CLS-SML-072,Pemilik Properti 13569,08177587379,False,2020-01-22
UNT-13571,CLS-SML-010,Pemilik Properti 13570,08116166807,False,2021-10-26
UNT-13572,CLS-SML-085,Pemilik Properti 13571,,False,2020-11-13
UNT-13573,CLS-SML-094,Pemilik Properti 13572,08167451029,True,2020-03-24
UNT-13574,CLS-SML-079,Pemilik Properti 13573,08138721544,False,2020-04-08
UNT-13575,CLS-SML-017,Pemilik Properti 13574,08120952524,False,2022-06-23
UNT-13576,CLS-SML-094,Pemilik Properti 13575,,True,2020-12-03
UNT-13577,CLS-SML-067,Pemilik Properti 13576,08145749252,True,2021-05-22
UNT-13578,CLS-SML-046,Pemilik Properti 13577,08180996347,True,2020-03-14
UNT-13579,CLS-SML-056,Pemilik Properti 13578,,True,2020-09-23
UNT-13580,CLS-SML-079,Pemilik Properti 13579,,False,2021-11-25
UNT-13581,CLS-SML-001,Pemilik Properti 13580,08150259620,True,2020-12-06
UNT-13582,CLS-SML-095,Pemilik Properti 13581,08189954937,True,2022-07-24
UNT-13583,CLS-SML-082,Pemilik Properti 13582,08146227178,True,2022-02-21
UNT-13584,CLS-SML-002,Pemilik Properti 13583,08126087754,False,2021-03-15
UNT-13585,CLS-SML-078,Pemilik Properti 13584,08140659783,False,2022-02-24
UNT-13586,CLS-SML-049,Pemilik Properti 13585,08134956727,True,2020-05-24
UNT-13587,CLS-SML-059,Pemilik Properti 13586,08151909895,False,2021-09-07
UNT-13588,CLS-SML-058,Pemilik Properti 13587,08121548869,False,2021-08-14
UNT-13589,CLS-SML-090,Pemilik Properti 13588,08145022577,False,2020-03-22
UNT-13590,CLS-SML-050,Pemilik Properti 13589,08121029827,False,2021-03-23
UNT-13591,CLS-SML-076,Pemilik Properti 13590,08117412329,False,2020-04-14
UNT-13592,CLS-SML-037,Pemilik Properti 13591,,True,2020-10-21
UNT-13593,CLS-SML-057,Pemilik Properti 13592,08174103821,False,2020-05-18
UNT-13594,CLS-SML-035,Pemilik Properti 13593,08167782610,False,2020-10-04
UNT-13595,CLS-SML-092,Pemilik Properti 13594,,True,2020-07-16
UNT-13596,CLS-SML-054,Pemilik Properti 13595,08175825668,False,2020-02-07
UNT-13597,CLS-SML-054,Pemilik Properti 13596,,False,2022-06-02
UNT-13598,CLS-SML-044,Pemilik Properti 13597,08175458109,True,2020-05-14
UNT-13599,CLS-SML-007,Pemilik Properti 13598,,True,2020-04-22
UNT-13600,CLS-SML-025,Pemilik Properti 13599,,False,2021-04-10
UNT-13601,CLS-SML-032,Pemilik Properti 13600,08135924958,False,2022-08-05
UNT-13602,CLS-SML-055,Pemilik Properti 13601,08163064825,True,2020-05-25
UNT-13603,CLS-SML-089,Pemilik Properti 13602,08111907969,True,2021-08-07
UNT-13604,CLS-SML-069,Pemilik Properti 13603,08181699056,False,2022-09-10
UNT-13605,CLS-SML-096,Pemilik Properti 13604,08188168232,False,2021-02-28
UNT-13606,CLS-SML-036,Pemilik Properti 13605,08161021578,False,2022-01-12
UNT-13607,CLS-SML-004,Pemilik Properti 13606,08165978095,False,2020-12-01
UNT-13608,CLS-SML-100,Pemilik Properti 13607,08152480759,False,2021-04-21
UNT-13609,CLS-SML-050,Pemilik Properti 13608,08111916658,False,2020-01-02
UNT-13610,CLS-SML-069,Pemilik Properti 13609,08134744711,False,2020-03-19
UNT-13611,CLS-SML-028,Pemilik Properti 13610,,False,2020-09-22
UNT-13612,CLS-SML-009,Pemilik Properti 13611,08170987008,True,2020-08-08
UNT-13613,CLS-SML-059,Pemilik Properti 13612,,False,2021-10-05
UNT-13614,CLS-SML-075,Pemilik Properti 13613,08165272220,False,2022-04-19
UNT-13615,CLS-SML-018,Pemilik Properti 13614,08184473326,False,2020-09-17
UNT-13616,CLS-SML-022,Pemilik Properti 13615,08187187622,False,2021-02-19
UNT-13617,CLS-SML-044,Pemilik Properti 13616,08169526113,False,2022-04-12
UNT-13618,CLS-SML-058,Pemilik Properti 13617,,False,2022-07-24
UNT-13619,CLS-SML-095,Pemilik Properti 13618,08183783197,False,2022-06-09
UNT-13620,CLS-SML-009,Pemilik Properti 13619,,False,2022-05-08
UNT-13621,CLS-SML-039,Pemilik Properti 13620,08159105848,False,2020-05-30
UNT-13622,CLS-SML-043,Pemilik Properti 13621,08196390599,False,2020-12-28
UNT-13623,CLS-SML-020,Pemilik Properti 13622,08186228826,False,2020-03-13
UNT-13624,CLS-SML-038,Pemilik Properti 13623,08198387772,False,2022-05-17
UNT-13625,CLS-SML-041,Pemilik Properti 13624,08166382447,False,2020-03-28
UNT-13626,CLS-SML-096,Pemilik Properti 13625,08119998118,False,2020-03-01
UNT-13627,CLS-SML-081,Pemilik Properti 13626,08183655137,False,2021-01-28
UNT-13628,CLS-SML-038,Pemilik Properti 13627,08139759075,True,2021-08-21
UNT-13629,CLS-SML-015,Pemilik Properti 13628,08192355184,False,2020-03-20
UNT-13630,CLS-SML-028,Pemilik Properti 13629,08130184429,False,2021-11-11
UNT-13631,CLS-SML-008,Pemilik Properti 13630,08131728342,False,2022-01-07
UNT-13632,CLS-SML-086,Pemilik Properti 13631,08116618633,True,2022-07-25
UNT-13633,CLS-SML-009,Pemilik Properti 13632,,False,2020-11-01
UNT-13634,CLS-SML-088,Pemilik Properti 13633,08164391261,True,2021-01-03
UNT-13635,CLS-SML-070,Pemilik Properti 13634,08120845760,True,2020-11-06
UNT-13636,CLS-SML-041,Pemilik Properti 13635,,True,2021-08-06
UNT-13637,CLS-SML-077,Pemilik Properti 13636,,False,2020-11-06
UNT-13638,CLS-SML-042,Pemilik Properti 13637,08133006219,False,2020-10-03
UNT-13639,CLS-SML-021,Pemilik Properti 13638,08135289225,False,2021-11-01
UNT-13640,CLS-SML-074,Pemilik Properti 13639,08142261786,True,2021-10-01
UNT-13641,CLS-SML-098,Pemilik Properti 13640,08180573423,False,2020-02-27
UNT-13642,CLS-SML-020,Pemilik Properti 13641,08144717475,True,2020-02-24
UNT-13643,CLS-SML-075,Pemilik Properti 13642,,False,2020-12-21
UNT-13644,CLS-SML-068,Pemilik Properti 13643,08146759622,False,2021-02-24
UNT-13645,CLS-SML-087,Pemilik Properti 13644,08175256733,False,2020-12-17
UNT-13646,CLS-SML-078,Pemilik Properti 13645,08190074873,True,2020-10-10
UNT-13647,CLS-SML-065,Pemilik Properti 13646,,False,2020-10-31
UNT-13648,CLS-SML-044,Pemilik Properti 13647,08172973073,False,2022-05-20
UNT-13649,CLS-SML-054,Pemilik Properti 13648,08158901058,False,2021-12-14
UNT-13650,CLS-SML-027,Pemilik Properti 13649,08132957455,False,2022-01-13
UNT-13651,CLS-SML-093,Pemilik Properti 13650,08164338844,True,2022-01-26
UNT-13652,CLS-SML-095,Pemilik Properti 13651,,False,2020-11-27
UNT-13653,CLS-SML-045,Pemilik Properti 13652,,False,2022-04-15
UNT-13654,CLS-SML-098,Pemilik Properti 13653,,False,2021-01-15
UNT-13655,CLS-SML-048,Pemilik Properti 13654,,False,2022-04-13
UNT-13656,CLS-SML-055,Pemilik Properti 13655,08154225229,True,2020-06-11
UNT-13657,CLS-SML-016,Pemilik Properti 13656,08122801154,True,2022-05-14
UNT-13658,CLS-SML-051,Pemilik Properti 13657,08173633474,False,2021-05-28
UNT-13659,CLS-SML-028,Pemilik Properti 13658,08170664672,False,2020-10-01
UNT-13660,CLS-SML-069,Pemilik Properti 13659,08159998203,False,2022-08-21
UNT-13661,CLS-SML-064,Pemilik Properti 13660,08139923089,False,2021-04-06
UNT-13662,CLS-SML-068,Pemilik Properti 13661,08165949672,False,2020-07-10
UNT-13663,CLS-SML-094,Pemilik Properti 13662,08154844997,False,2020-08-23
UNT-13664,CLS-SML-022,Pemilik Properti 13663,08119232190,False,2022-03-02
UNT-13665,CLS-SML-057,Pemilik Properti 13664,08130072798,False,2020-08-06
UNT-13666,CLS-SML-068,Pemilik Properti 13665,08138883857,False,2021-03-03
UNT-13667,CLS-SML-070,Pemilik Properti 13666,08164533171,False,2020-01-20
UNT-13668,CLS-SML-073,Pemilik Properti 13667,,True,2020-12-13
UNT-13669,CLS-SML-097,Pemilik Properti 13668,08156420581,True,2022-01-11
UNT-13670,CLS-SML-009,Pemilik Properti 13669,08127237220,False,2020-11-23
UNT-13671,CLS-SML-079,Pemilik Properti 13670,,True,2020-02-05
UNT-13672,CLS-SML-082,Pemilik Properti 13671,,False,2021-12-14
UNT-13673,CLS-SML-051,Pemilik Properti 13672,08117622620,True,2021-06-11
UNT-13674,CLS-SML-075,Pemilik Properti 13673,,False,2022-02-11
UNT-13675,CLS-SML-089,Pemilik Properti 13674,08185717202,False,2020-07-14
UNT-13676,CLS-SML-031,Pemilik Properti 13675,08167772034,False,2020-09-20
UNT-13677,CLS-SML-092,Pemilik Properti 13676,08126615230,True,2020-09-10
UNT-13678,CLS-SML-010,Pemilik Properti 13677,08147780084,True,2022-08-11
UNT-13679,CLS-SML-099,Pemilik Properti 13678,,False,2021-04-10
UNT-13680,CLS-SML-058,Pemilik Properti 13679,08168119382,False,2020-01-15
UNT-13681,CLS-SML-023,Pemilik Properti 13680,08184024175,False,2022-05-24
UNT-13682,CLS-SML-050,Pemilik Properti 13681,08198688453,True,2022-08-13
UNT-13683,CLS-SML-092,Pemilik Properti 13682,08162713234,True,2020-09-12
UNT-13684,CLS-SML-062,Pemilik Properti 13683,08142092812,False,2020-02-02
UNT-13685,CLS-SML-007,Pemilik Properti 13684,08199453938,False,2021-09-27
UNT-13686,CLS-SML-077,Pemilik Properti 13685,,False,2020-10-29
UNT-13687,CLS-SML-063,Pemilik Properti 13686,08154234478,False,2020-04-22
UNT-13688,CLS-SML-073,Pemilik Properti 13687,,False,2021-07-23
UNT-13689,CLS-SML-042,Pemilik Properti 13688,,False,2022-01-21
UNT-13690,CLS-SML-053,Pemilik Properti 13689,,False,2022-02-08
UNT-13691,CLS-SML-052,Pemilik Properti 13690,08186018907,False,2022-04-10
UNT-13692,CLS-SML-027,Pemilik Properti 13691,08175079105,True,2020-08-02
UNT-13693,CLS-SML-083,Pemilik Properti 13692,,False,2021-07-19
UNT-13694,CLS-SML-054,Pemilik Properti 13693,08193614293,False,2022-05-18
UNT-13695,CLS-SML-036,Pemilik Properti 13694,,False,2020-07-26
UNT-13696,CLS-SML-003,Pemilik Properti 13695,08176760185,False,2021-02-14
UNT-13697,CLS-SML-071,Pemilik Properti 13696,08178271093,True,2022-03-21
UNT-13698,CLS-SML-010,Pemilik Properti 13697,08165807436,False,2020-11-02
UNT-13699,CLS-SML-058,Pemilik Properti 13698,08174869433,False,2021-12-22
UNT-13700,CLS-SML-044,Pemilik Properti 13699,08181219587,False,2021-07-07
UNT-13701,CLS-SML-039,Pemilik Properti 13700,08138332579,False,2022-08-10
UNT-13702,CLS-SML-078,Pemilik Properti 13701,08123054492,True,2020-05-05
UNT-13703,CLS-SML-090,Pemilik Properti 13702,08148261306,False,2020-07-03
UNT-13704,CLS-SML-086,Pemilik Properti 13703,08187212965,True,2020-05-25
UNT-13705,CLS-SML-035,Pemilik Properti 13704,08139873320,False,2021-12-26
UNT-13706,CLS-SML-070,Pemilik Properti 13705,08189868464,True,2020-07-10
UNT-13707,CLS-SML-077,Pemilik Properti 13706,08169980431,False,2022-09-20
UNT-13708,CLS-SML-091,Pemilik Properti 13707,08198272171,True,2020-02-01
UNT-13709,CLS-SML-098,Pemilik Properti 13708,,False,2020-06-10
UNT-13710,CLS-SML-096,Pemilik Properti 13709,08152320897,False,2021-10-05
UNT-13711,CLS-SML-049,Pemilik Properti 13710,08110646811,False,2020-10-20
UNT-13712,CLS-SML-074,Pemilik Properti 13711,08154797128,False,2021-02-24
UNT-13713,CLS-SML-042,Pemilik Properti 13712,08114896990,False,2022-05-07
UNT-13714,CLS-SML-040,Pemilik Properti 13713,08154493096,False,2021-12-05
UNT-13715,CLS-SML-083,Pemilik Properti 13714,08172525413,False,2022-01-03
UNT-13716,CLS-SML-066,Pemilik Properti 13715,,False,2020-10-31
UNT-13717,CLS-SML-070,Pemilik Properti 13716,08156379705,False,2020-10-07
UNT-13718,CLS-SML-098,Pemilik Properti 13717,,False,2022-06-19
UNT-13719,CLS-SML-094,Pemilik Properti 13718,,False,2020-06-06
UNT-13720,CLS-SML-064,Pemilik Properti 13719,08184223620,True,2021-09-16
UNT-13721,CLS-SML-058,Pemilik Properti 13720,,False,2021-06-21
UNT-13722,CLS-SML-069,Pemilik Properti 13721,08137015080,True,2021-04-04
UNT-13723,CLS-SML-040,Pemilik Properti 13722,08146398970,False,2022-01-03
UNT-13724,CLS-SML-092,Pemilik Properti 13723,08149564236,False,2022-09-07
UNT-13725,CLS-SML-033,Pemilik Properti 13724,08122436571,False,2020-06-30
UNT-13726,CLS-SML-036,Pemilik Properti 13725,08164185938,False,2021-08-30
UNT-13727,CLS-SML-055,Pemilik Properti 13726,,False,2020-05-20
UNT-13728,CLS-SML-032,Pemilik Properti 13727,08127075237,False,2021-11-27
UNT-13729,CLS-SML-017,Pemilik Properti 13728,08129593293,False,2020-08-26
UNT-13730,CLS-SML-078,Pemilik Properti 13729,08157553895,True,2021-04-14
UNT-13731,CLS-SML-021,Pemilik Properti 13730,08199227110,False,2022-02-18
UNT-13732,CLS-SML-050,Pemilik Properti 13731,08172343245,False,2021-11-25
UNT-13733,CLS-SML-034,Pemilik Properti 13732,08129728550,False,2021-11-23
UNT-13734,CLS-SML-098,Pemilik Properti 13733,08114537483,True,2020-03-21
UNT-13735,CLS-SML-092,Pemilik Properti 13734,08154218733,True,2021-12-19
UNT-13736,CLS-SML-056,Pemilik Properti 13735,,False,2020-03-19
UNT-13737,CLS-SML-056,Pemilik Properti 13736,,True,2020-05-31
UNT-13738,CLS-SML-087,Pemilik Properti 13737,08148444100,False,2020-08-04
UNT-13739,CLS-SML-018,Pemilik Properti 13738,08183624979,True,2021-01-28
UNT-13740,CLS-SML-017,Pemilik Properti 13739,08151993602,False,2022-03-08
UNT-13741,CLS-SML-076,Pemilik Properti 13740,,False,2020-08-21
UNT-13742,CLS-SML-087,Pemilik Properti 13741,08185016721,True,2022-03-01
UNT-13743,CLS-SML-039,Pemilik Properti 13742,08174293448,False,2020-08-17
UNT-13744,CLS-SML-098,Pemilik Properti 13743,08130495146,False,2020-06-05
UNT-13745,CLS-SML-065,Pemilik Properti 13744,08198378845,False,2021-03-12
UNT-13746,CLS-SML-029,Pemilik Properti 13745,08170200987,False,2022-02-01
UNT-13747,CLS-SML-050,Pemilik Properti 13746,,False,2021-04-10
UNT-13748,CLS-SML-052,Pemilik Properti 13747,08124731089,False,2021-05-07
UNT-13749,CLS-SML-006,Pemilik Properti 13748,,False,2022-02-06
UNT-13750,CLS-SML-073,Pemilik Properti 13749,,True,2021-02-05
UNT-13751,CLS-SML-014,Pemilik Properti 13750,08179016880,False,2022-04-13
UNT-13752,CLS-SML-021,Pemilik Properti 13751,08160850018,False,2022-05-29
UNT-13753,CLS-SML-025,Pemilik Properti 13752,08175023316,False,2021-07-11
UNT-13754,CLS-SML-090,Pemilik Properti 13753,08111575253,False,2020-10-21
UNT-13755,CLS-SML-088,Pemilik Properti 13754,08195027058,False,2020-02-28
UNT-13756,CLS-SML-026,Pemilik Properti 13755,,False,2022-09-01
UNT-13757,CLS-SML-061,Pemilik Properti 13756,08188436470,False,2022-07-20
UNT-13758,CLS-SML-023,Pemilik Properti 13757,08177226721,False,2021-10-31
UNT-13759,CLS-SML-087,Pemilik Properti 13758,08135678907,False,2020-10-04
UNT-13760,CLS-SML-072,Pemilik Properti 13759,08112846032,False,2022-06-27
UNT-13761,CLS-SML-042,Pemilik Properti 13760,08152713471,False,2020-12-30
UNT-13762,CLS-SML-012,Pemilik Properti 13761,08153563339,False,2022-02-16
UNT-13763,CLS-SML-035,Pemilik Properti 13762,08125050283,False,2022-07-21
UNT-13764,CLS-SML-003,Pemilik Properti 13763,08185425061,True,2021-01-02
UNT-13765,CLS-SML-019,Pemilik Properti 13764,08140060681,False,2020-12-20
UNT-13766,CLS-SML-099,Pemilik Properti 13765,08161148496,False,2020-05-14
UNT-13767,CLS-SML-007,Pemilik Properti 13766,08114251605,False,2020-07-04
UNT-13768,CLS-SML-020,Pemilik Properti 13767,08140204309,False,2022-01-27
UNT-13769,CLS-SML-035,Pemilik Properti 13768,08122538060,False,2021-09-30
UNT-13770,CLS-SML-009,Pemilik Properti 13769,08179696741,False,2021-10-30
UNT-13771,CLS-SML-081,Pemilik Properti 13770,08127594574,False,2020-10-22
UNT-13772,CLS-SML-033,Pemilik Properti 13771,08150459765,False,2020-10-08
UNT-13773,CLS-SML-040,Pemilik Properti 13772,,False,2022-04-15
UNT-13774,CLS-SML-072,Pemilik Properti 13773,08123099566,True,2021-10-19
UNT-13775,CLS-SML-091,Pemilik Properti 13774,,False,2020-08-04
UNT-13776,CLS-SML-095,Pemilik Properti 13775,08119143762,False,2022-03-24
UNT-13777,CLS-SML-068,Pemilik Properti 13776,08120763252,False,2020-08-01
UNT-13778,CLS-SML-051,Pemilik Properti 13777,08175282191,False,2021-11-02
UNT-13779,CLS-SML-058,Pemilik Properti 13778,08170355643,True,2022-09-14
UNT-13780,CLS-SML-009,Pemilik Properti 13779,08146639155,False,2020-05-21
UNT-13781,CLS-SML-061,Pemilik Properti 13780,08175827230,False,2022-01-06
UNT-13782,CLS-SML-033,Pemilik Properti 13781,,False,2020-05-24
UNT-13783,CLS-SML-060,Pemilik Properti 13782,08125085612,False,2020-10-21
UNT-13784,CLS-SML-014,Pemilik Properti 13783,,True,2021-03-18
UNT-13785,CLS-SML-097,Pemilik Properti 13784,,True,2020-12-27
UNT-13786,CLS-SML-079,Pemilik Properti 13785,08133483832,False,2021-04-18
UNT-13787,CLS-SML-021,Pemilik Properti 13786,,False,2022-05-05
UNT-13788,CLS-SML-063,Pemilik Properti 13787,08164598466,False,2020-12-31
UNT-13789,CLS-SML-032,Pemilik Properti 13788,08124350159,False,2020-02-14
UNT-13790,CLS-SML-083,Pemilik Properti 13789,08121204073,False,2020-07-25
UNT-13791,CLS-SML-087,Pemilik Properti 13790,08171152760,False,2022-06-02
UNT-13792,CLS-SML-012,Pemilik Properti 13791,,True,2022-05-12
UNT-13793,CLS-SML-088,Pemilik Properti 13792,,False,2020-09-14
UNT-13794,CLS-SML-081,Pemilik Properti 13793,08128315830,False,2022-07-14
UNT-13795,CLS-SML-065,Pemilik Properti 13794,08150838170,False,2022-02-24
UNT-13796,CLS-SML-050,Pemilik Properti 13795,08130089113,False,2022-09-09
UNT-13797,CLS-SML-029,Pemilik Properti 13796,08195935278,False,2022-08-22
UNT-13798,CLS-SML-073,Pemilik Properti 13797,08173377652,False,2022-08-21
UNT-13799,CLS-SML-072,Pemilik Properti 13798,,False,2020-07-04
UNT-13800,CLS-SML-026,Pemilik Properti 13799,08188296123,True,2020-07-30
UNT-13801,CLS-SML-068,Pemilik Properti 13800,,False,2021-01-12
UNT-13802,CLS-SML-092,Pemilik Properti 13801,08144973859,False,2021-01-27
UNT-13803,CLS-SML-064,Pemilik Properti 13802,08151286282,True,2021-08-25
UNT-13804,CLS-SML-053,Pemilik Properti 13803,08149529625,True,2020-06-10
UNT-13805,CLS-SML-029,Pemilik Properti 13804,08142426247,False,2022-03-06
UNT-13806,CLS-SML-060,Pemilik Properti 13805,08164396553,False,2022-04-29
UNT-13807,CLS-SML-095,Pemilik Properti 13806,08122082435,False,2020-07-08
UNT-13808,CLS-SML-050,Pemilik Properti 13807,,True,2020-01-13
UNT-13809,CLS-SML-017,Pemilik Properti 13808,,False,2020-06-15
UNT-13810,CLS-SML-014,Pemilik Properti 13809,,False,2022-08-21
UNT-13811,CLS-SML-024,Pemilik Properti 13810,08171005721,True,2022-03-13
UNT-13812,CLS-SML-048,Pemilik Properti 13811,,False,2021-10-10
UNT-13813,CLS-SML-016,Pemilik Properti 13812,08187103189,False,2020-03-12
UNT-13814,CLS-SML-094,Pemilik Properti 13813,08166678511,False,2021-09-25
UNT-13815,CLS-SML-059,Pemilik Properti 13814,08128713053,False,2020-05-16
UNT-13816,CLS-SML-080,Pemilik Properti 13815,08111683047,False,2022-07-31
UNT-13817,CLS-SML-003,Pemilik Properti 13816,08126532435,True,2020-03-31
UNT-13818,CLS-SML-001,Pemilik Properti 13817,08119981059,False,2020-05-23
UNT-13819,CLS-SML-031,Pemilik Properti 13818,08123681396,False,2020-12-05
UNT-13820,CLS-SML-080,Pemilik Properti 13819,08154290472,False,2021-07-25
UNT-13821,CLS-SML-003,Pemilik Properti 13820,08171520061,False,2022-05-28
UNT-13822,CLS-SML-014,Pemilik Properti 13821,08131070850,False,2022-01-13
UNT-13823,CLS-SML-100,Pemilik Properti 13822,08160864416,False,2021-02-22
UNT-13824,CLS-SML-083,Pemilik Properti 13823,08134604979,False,2020-02-22
UNT-13825,CLS-SML-001,Pemilik Properti 13824,,False,2021-08-07
UNT-13826,CLS-SML-082,Pemilik Properti 13825,08160935560,False,2022-08-21
UNT-13827,CLS-SML-100,Pemilik Properti 13826,08118939137,False,2021-01-11
UNT-13828,CLS-SML-048,Pemilik Properti 13827,08186749481,True,2021-07-04
UNT-13829,CLS-SML-082,Pemilik Properti 13828,08174432114,False,2022-08-15
UNT-13830,CLS-SML-063,Pemilik Properti 13829,08128919282,False,2022-06-24
UNT-13831,CLS-SML-054,Pemilik Properti 13830,08195674952,False,2021-10-15
UNT-13832,CLS-SML-062,Pemilik Properti 13831,08196335013,True,2021-03-21
UNT-13833,CLS-SML-057,Pemilik Properti 13832,08134735964,False,2020-03-13
UNT-13834,CLS-SML-067,Pemilik Properti 13833,08157339599,False,2020-12-23
UNT-13835,CLS-SML-016,Pemilik Properti 13834,08166694231,False,2020-05-10
UNT-13836,CLS-SML-001,Pemilik Properti 13835,08128945186,False,2020-07-16
UNT-13837,CLS-SML-071,Pemilik Properti 13836,08137659079,False,2022-09-21
UNT-13838,CLS-SML-041,Pemilik Properti 13837,08191972733,False,2020-12-25
UNT-13839,CLS-SML-072,Pemilik Properti 13838,,True,2020-07-27
UNT-13840,CLS-SML-092,Pemilik Properti 13839,08166668180,False,2021-09-04
UNT-13841,CLS-SML-005,Pemilik Properti 13840,,False,2020-05-06
UNT-13842,CLS-SML-052,Pemilik Properti 13841,08111787673,False,2021-10-09
UNT-13843,CLS-SML-028,Pemilik Properti 13842,08199043233,False,2021-03-09
UNT-13844,CLS-SML-048,Pemilik Properti 13843,08135827547,True,2020-11-19
UNT-13845,CLS-SML-068,Pemilik Properti 13844,,False,2021-09-04
UNT-13846,CLS-SML-076,Pemilik Properti 13845,08139255892,False,2020-02-04
UNT-13847,CLS-SML-059,Pemilik Properti 13846,08126688585,True,2020-07-05
UNT-13848,CLS-SML-007,Pemilik Properti 13847,,False,2021-06-26
UNT-13849,CLS-SML-080,Pemilik Properti 13848,08131957151,False,2021-07-13
UNT-13850,CLS-SML-030,Pemilik Properti 13849,08129400645,False,2022-05-30
UNT-13851,CLS-SML-020,Pemilik Properti 13850,,False,2020-09-27
UNT-13852,CLS-SML-078,Pemilik Properti 13851,08143071990,False,2021-06-03
UNT-13853,CLS-SML-061,Pemilik Properti 13852,08153133781,True,2022-04-01
UNT-13854,CLS-SML-021,Pemilik Properti 13853,,True,2020-08-06
UNT-13855,CLS-SML-023,Pemilik Properti 13854,08176736458,False,2020-05-18
UNT-13856,CLS-SML-066,Pemilik Properti 13855,08149717746,True,2022-07-17
UNT-13857,CLS-SML-018,Pemilik Properti 13856,08167549434,False,2020-12-17
UNT-13858,CLS-SML-020,Pemilik Properti 13857,,False,2022-05-06
UNT-13859,CLS-SML-032,Pemilik Properti 13858,08153668047,True,2021-08-15
UNT-13860,CLS-SML-026,Pemilik Properti 13859,08123628125,False,2020-05-13
UNT-13861,CLS-SML-034,Pemilik Properti 13860,08177464000,False,2022-05-21
UNT-13862,CLS-SML-031,Pemilik Properti 13861,08170179818,False,2020-06-04
UNT-13863,CLS-SML-048,Pemilik Properti 13862,08166250405,True,2022-09-24
UNT-13864,CLS-SML-091,Pemilik Properti 13863,08124914623,False,2022-04-01
UNT-13865,CLS-SML-089,Pemilik Properti 13864,08157330932,False,2020-04-14
UNT-13866,CLS-SML-079,Pemilik Properti 13865,08116079869,True,2021-10-12
UNT-13867,CLS-SML-034,Pemilik Properti 13866,08194451390,False,2022-07-04
UNT-13868,CLS-SML-076,Pemilik Properti 13867,08170307348,True,2021-09-21
UNT-13869,CLS-SML-016,Pemilik Properti 13868,,False,2020-09-06
UNT-13870,CLS-SML-014,Pemilik Properti 13869,08141849324,False,2020-02-04
UNT-13871,CLS-SML-027,Pemilik Properti 13870,08163312487,False,2022-01-10
UNT-13872,CLS-SML-004,Pemilik Properti 13871,08182482482,True,2021-04-16
UNT-13873,CLS-SML-065,Pemilik Properti 13872,08136027189,False,2022-02-15
UNT-13874,CLS-SML-062,Pemilik Properti 13873,,False,2020-08-23
UNT-13875,CLS-SML-063,Pemilik Properti 13874,08177253499,False,2020-04-20
UNT-13876,CLS-SML-066,Pemilik Properti 13875,,False,2021-05-29
UNT-13877,CLS-SML-028,Pemilik Properti 13876,,True,2022-04-03
